Unnamed: 0,text,labels,source,dataset,nb_annotators,post_author_country_location,tweet,label,arabert,arabert_mapped,allam_zero_shot,allam_one_shot,allam_three_shot,gemma_0shot,gemma_1shot,gemma_3shot,llama_0shot,llama_1shot,llama_3shot,gpt4o_zero_shot,gpt4o_one_shot,gpt4o_few_shot
429796,@USER اخي الكريم الشيعة لا يختلفون عن داعش يكثير من الأمور و لو راجعت كتب المراجع الشيعة و فتاويهم بحق المسيحيين و اليهود و المرتد لوحدتها نفسها لا تختلف فقط في الاسم .,0.0,,saudi,2,Germany,اخي الكريم الشيعة لا يختلفون عن داعش يكثير من الأمور و لو راجعت كتب المراجع الشيعة و فتاويهم بحق المسيحيين و اليهود و المرتد لوحدتها نفسها لا تختلف فقط في الاسم,not,label_1,offensive,not,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
418545,"@USER كل سنه و انتى طيبة يا حلوة
عيد ميلاد سعيد
معلش جت متأخرة
أمنياتى ليكى السنة الجاية تكونى فى مكان بيشجع ع الانبساط و الحياة",0.0,,saudi,2,unknown,كل سنه و انتى طيبة يا حلوة عيد ميلاد سعيد معلش جت متأخرة أمنياتى ليكى السنة الجاية تكونى فى مكان بيشجع ع الانبساط و الحياة,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
413821,@USER طيب وين المشكلة كل دول العالم تسوي كذا ؟؟ مو بس #السعودية_العظمى,0.0,,saudi,2,Saudi Arabia,طيب وين المشكلة كل دول العالم تسوي كذا ؟؟ مو بس,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
428803,"بمناسبة الجو الحار 🔥🍉
ضاع عمرنا وحنا ما نعرف نقطع الجح 😂
 LINK",0.0,,saudi,2,unknown,بمناسبة الجو الحار ضاع عمرنا وحنا ما نعرف نقطع الجح LINK,not,label_0,not,not,not,not,offensive,offensive,not,not,not,not,not,not,not
430479,"*عاجل*

*تحليق مكثف للطيران الحربي في هذه اللحظات فوق لودر*",0.0,,saudi,2,unknown,عاجل تحليق مكثف للطيران الحربي في هذه اللحظات فوق لودر,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
425691,"#عام_١٤٤١هجرى
ياسيدى سلمان بالعام الجديد أهنيك 
الله   يجعله    للمملكه  عام   خير 
ويطيل لنا بعمرك ويحفظك ويبقيك
ولسيدى ولى العهد تحيه    وتقدير
نسأل الله أن يحفظ ولاة أمرنا ويديم عزهم ذخرا للأسلام والمسلمين ويرد كيد الاعداء فى نحورهم وينصر جنودنا المرابطين على الحد الجنوبى.",0.0,,saudi,2,unknown,ياسيدى سلمان بالعام الجديد أهنيك الله يجعله للمملكه عام خير ويطيل لنا بعمرك ويحفظك ويبقيك ولسيدى ولى العهد تحيه وتقدير نسأل الله أن يحفظ ولاة أمرنا ويديم عزهم ذخرا للأسلام والمسلمين ويرد كيد الاعداء فى نحورهم وينصر جنودنا المرابطين على الحد الجنوبى,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
414381,"رئيس إدارة الهجرة في تايلاند: الفتاة #السعودية التي فرت من أسرتها ستغادر تايلاند إلى كندا مساء اليوم الجمعة
#فتاة_تايلاند #رهف_القنون",0.0,,saudi,2,Germany,رئيس إدارة الهجرة في تايلاند الفتاة التي فرت من أسرتها ستغادر تايلاند إلى كندا مساء اليوم الجمعة,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
422155,يهمني قول الحق فقط من اي مكان واي جنسيه كلها لا تهم  #نيزك_يدار_من_تركيا,0.0,,saudi,2,unknown,يهمني قول الحق فقط من اي مكان واي جنسيه كلها لا تهم,not,label_1,offensive,not,not,not,not,offensive,not,not,not,not,not,not,not
426991,"والله لو تكتبون من اليوم الى بكره ما راح يتحقق مطالبكم وزارة الصحة تعشق الاجانب كثير ، لماذا هذا الطبيب ما يكون معه ممرض سعودي بدل الممرضه السعودية ، لماذا لا يكون هناك فصل بين المراجعين والمراجعات والعيادات النسائيه يكون طاقمها نسائي .

#طبيب_اجنبي_يتهجم_علي_ممرضه",0.0,,saudi,2,Saudi Arabia,والله لو تكتبون من اليوم الى بكره ما راح يتحقق مطالبكم وزارة الصحة تعشق الاجانب كثير ، لماذا هذا الطبيب ما يكون معه ممرض سعودي بدل الممرضه السعودية ، لماذا لا يكون هناك فصل بين المراجعين والمراجعات والعيادات النسائيه يكون طاقمها نسائي,not,label_0,not,not,offensive,offensive,offensive,offensive,offensive,off,off,not,not,off,not
419583,"#العاصوف 
ياحليله المهدي ماكمل كلمة مخلد الا تهشم😂💔.",0.0,,saudi,2,unknown,ياحليله المهدي ماكمل كلمة مخلد الا تهشم,not,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,not,not,not
428052,#قطع_شريان_النسويات قسمابالله فكرت رؤية٢٠٣٠تقوم في أساسهاعلى سعودة الوظائف العلياوالمتوسطه وتدريب وتأهيل أبناء الوطن ودعم السوق السعودي بكوادر وطنيه مدربه ومؤله والمشروعات مثل نيوم البحر الاحمر القديه وغيرها تقوم بإبتعاث وتدريب أبناء الوطن لينخرطوا ويساعدوا في نهوض هذه المشروعات,0.0,,saudi,2,Saudi Arabia,قسمابالله فكرت رؤية٢٠٣٠تقوم في أساسهاعلى سعودة الوظائف العلياوالمتوسطه وتدريب وتأهيل أبناء الوطن ودعم السوق السعودي بكوادر وطنيه مدربه ومؤله والمشروعات مثل نيوم البحر الاحمر القديه وغيرها تقوم بإبتعاث وتدريب أبناء الوطن لينخرطوا ويساعدوا في نهوض هذه المشروعات,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
418558,"#فتاه_تايلند
أتحدى أي بنت بالعالم تلقى عيشة مثل العيش في السعودية الحمدلله على نعمة الإسلام والحمدلله على نعمة الأمن والأمان الحمدلله ع نعمة الأهل والأحباب.",0.0,,saudi,2,Saudi Arabia,أتحدى أي بنت بالعالم تلقى عيشة مثل العيش في السعودية الحمدلله على نعمة الإسلام والحمدلله على نعمة الأمن والأمان الحمدلله ع نعمة الأهل والأحباب,not,label_0,not,not,not,not,not,offensive,not,not,not,not,not,not,not
429159,@USER السعوديه والامارات والحوثي والنعال الجنوبي كلهم ضد اليمن لا يردون استقرارها يردون تكون في حرب لاخذ ثرواتها وخيراتها,1.0,,saudi,2,unknown,السعوديه والامارات والحوثي والنعال الجنوبي كلهم ضد اليمن لا يردون استقرارها يردون تكون في حرب لاخذ ثرواتها وخيراتها,offensive,label_0,not,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
422434,"@USER @USER #مسابقات_الشمري  
اللهم بحلول السنة الجديدة اجعلها فاتحة خير عليه ووفقه لما تحب وترضى يارب العالمين",0.0,,saudi,2,Saudi Arabia,اللهم بحلول السنة الجديدة اجعلها فاتحة خير عليه ووفقه لما تحب وترضى يارب العالمين,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
424258,أشهر محل سوري في اسكندرية .. بيتعامل كل يوم مع مئات المصريين .. كل شهر مع آلاف .. كل سنة مع ملايين .. تحصل مشكلة فيه مع سيدة مصرية .. ليها حق أو المطعم هو اللي ليه حق .. أيا كان .. أي واحد فينا مُعرّض ان تحصله مشكلة مع محل بغض النظر عن الجنسية #السوريين_منورين_مصر LINK,0.0,,saudi,2,unknown,أشهر محل سوري في اسكندرية بيتعامل كل يوم مع مئات المصريين كل شهر مع آلاف كل سنة مع ملايين تحصل مشكلة فيه مع سيدة مصرية ليها حق أو المطعم هو اللي ليه حق أيا كان أي واحد فينا مُعرّض ان تحصله مشكلة مع محل بغض النظر عن الجنسية LINK,not,label_0,not,not,not,not,not,offensive,not,not,not,not,not,not,not
416932,"تكفون وانتم ليا جيتوه قولو له
اني أعزه كثر معزة اخواني",0.0,,saudi,2,unknown,تكفون وانتم ليا جيتوه قولو له اني أعزه كثر معزة اخواني,not,label_0,not,not,not,not,offensive,not,not,not,off,off,not,not,not
431320,@USER لا احكي لكم السيطره ع الحاويات شي ثاني LINK,0.0,,saudi,2,unknown,لا احكي لكم السيطره ع الحاويات شي ثاني LINK,not,label_0,not,not,not,offensive,not,not,offensive,not,not,not,not,not,not
415933,@USER @USER اللهم احفظ الكويت من الاخونجيه ومن اذناب الفرس المجوس..,1.0,,saudi,2,unknown,اللهم احفظ الكويت من الاخونجيه ومن اذناب الفرس المجوس,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,not,off,off,off,off,off
421375,@USER والله انك كتب الواقع الذي بالفعل يجب أن يحس فيه كل معلم او محاضر بالمدرسة او الجامعة،والله أتذكر موقف أيام تدريسي بوادي الدواسر 2008 اثنين اخوان كنت اشاهدهم يذهبون البيت مشياً وبعد مااخذتهم يوماً ما للبيت اخبروني بأن ابوهم يتعاطى وكان هدفهم فقط المكأفأة لوضعهم العائلي السيء.,0.0,,saudi,2,Saudi Arabia,والله انك كتب الواقع الذي بالفعل يجب أن يحس فيه كل معلم او محاضر بالمدرسة او الجامعة،والله أتذكر موقف أيام تدريسي بوادي الدواسر 2008 اثنين اخوان كنت اشاهدهم يذهبون البيت مشياً وبعد مااخذتهم يوماً ما للبيت اخبروني بأن ابوهم يتعاطى وكان هدفهم فقط المكأفأة لوضعهم العائلي السيء,not,label_0,not,not,offensive,not,not,not,not,not,not,not,not,not,not
419498,"تعرض لاصابه في الحد الجنوبي ميدان الشرف والكرامه
فيصل بن مشوط بن ناصر القحمي الشهراني
وتم نقله الى مستشفى نجران العام
وأجريت له عملية جراحيه اليوم وتكللت بالنجاح ولله الحمد دعواتنا له بالشفاء العاجل LINK",0.0,,saudi,2,Saudi Arabia,تعرض لاصابه في الحد الجنوبي ميدان الشرف والكرامه فيصل بن مشوط بن ناصر القحمي الشهراني وتم نقله الى مستشفى نجران العام وأجريت له عملية جراحيه اليوم وتكللت بالنجاح ولله الحمد دعواتنا له بالشفاء العاجل LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
