Unnamed: 0,text,labels,source,dataset,nb_annotators,post_author_country_location,tweet,label,gpt4o_zero_shot,gpt4o_one_shot,gpt4o_few_shot
427151,"@USER """"""""""واذا خاصم فجر""""""""""

جهلاء...مرتع للعنصريه...اخونج.. 
هدئ من روعك.كل هذا لمجرد انهم اختلفوا معكم باراي 

كلام مستهلك يدلل على ضحالة الفكر وضعف الطرح والحجه تسعدني تغريداتكم انت و  @USER
فعلا تؤكد لنا اننا سائرون على الطريق الوطني السليم

فتحية اجلال واكبار ل #هويه_الحجاز",0.0,,saudi,2,unknown,واذا خاصم فجر جهلاءمرتع للعنصريهاخونج هدئ من روعككل هذا لمجرد انهم اختلفوا معكم باراي كلام مستهلك يدلل على ضحالة الفكر وضعف الطرح والحجه تسعدني تغريداتكم انت و فعلا تؤكد لنا اننا سائرون على الطريق الوطني السليم فتحية اجلال واكبار ل,not,off,off,off
423243,"جوز موزة وزعران الاخونج شمتانين بهايا  
بدكم نتشر  الموزة مغشرة ؟",1.0,,saudi,2,unknown,جوز موزة وزعران الاخونج شمتانين بهايا بدكم نتشر الموزة مغشرة ؟,offensive,off,off,off
427398,عرب وسخ #حملة_مقاطعة_الخطوط_السعودية,1.0,,saudi,2,unknown,عرب وسخ,offensive,off,off,off
426992,@USER يارب شوية اعطيهم عقل ☺️☺️🌝ميليشات شيعة LINK,1.0,,saudi,2,unknown,يارب شوية اعطيهم عقل ميليشات شيعة LINK,offensive,off,off,off
422322,@USER نحن نخوض اي معركه تحت قيادة التحالف  ونكون له درع وسند حتى لو خاضوا البحر لخضناه معهم ولكن بشرط انصافنا في النهايه واعطاء الشعب الجنوبي مايريده,0.0,,saudi,2,Yemen,نحن نخوض اي معركه تحت قيادة التحالف ونكون له درع وسند حتى لو خاضوا البحر لخضناه معهم ولكن بشرط انصافنا في النهايه واعطاء الشعب الجنوبي مايريده,not,not,not,not
428161,"يؤلمنا مايحدث في الكويت ولذلك نقول للشرفاء منهم نظفوا بيتكم من الداخل وفتشوا عن اذناب ايران وتركيا(الشيعه والاخوان) امثال الدشتي والدويله وقروبهم الوسخ

خلية العبدلي لازالت جرس يرن في الاذأن والان خلية الاخونج.
حما الله الكويت وحكامها والشرفاء فيها من كل مكروه .

🇸🇦✋",1.0,,saudi,2,unknown,يؤلمنا مايحدث في الكويت ولذلك نقول للشرفاء منهم نظفوا بيتكم من الداخل وفتشوا عن اذناب ايران وتركياالشيعه والاخوان امثال الدشتي والدويله وقروبهم الوسخ خلية العبدلي لازالت جرس يرن في الاذأن والان خلية الاخونج حما الله الكويت وحكامها والشرفاء فيها من كل مكروه,offensive,off,off,off
430683,مختصر الكلام هم يبغضون أي مظهر أو أي شعيرة من شعائر  الاسلام والمسلمين العلمانيين والمنافقين والكافرين #فتح_المحلات_وقت_الصلاه,1.0,,saudi,2,unknown,مختصر الكلام هم يبغضون أي مظهر أو أي شعيرة من شعائر الاسلام والمسلمين العلمانيين والمنافقين والكافرين,offensive,off,off,off
422555,@USER يا ريت لو حدا بيوفقوا على القرار لأنو ما في غيروا بدو يرد على اسرائيل,0.0,,saudi,2,unknown,يا ريت لو حدا بيوفقوا على القرار لأنو ما في غيروا بدو يرد على اسرائيل,not,not,off,not
420026,@USER انا أنولدت في وسط الصحوة عام (١٤١٩هجري )أيام أشرطة المسجل الي فيها صراخ ونياح وتفجيرات للحين مأثره فيني الله يسامحهم مهابيل لعبو بنفسيات جيل ال٨٠ وال٩٠ اما ما قبل وبعد حياتهم كانت على الفطرة وعايشين على مبدأ قول الرسول (الآن أتممت لكم دينكم)والأمه والملتحين الي طلعو مسوين أنبياء.,1.0,,saudi,2,Saudi Arabia,انا أنولدت في وسط الصحوة عام ١٤١٩هجري أيام أشرطة المسجل الي فيها صراخ ونياح وتفجيرات للحين مأثره فيني الله يسامحهم مهابيل لعبو بنفسيات جيل ال٨٠ وال٩٠ اما ما قبل وبعد حياتهم كانت على الفطرة وعايشين على مبدأ قول الرسول الآن أتممت لكم دينكموالأمه والملتحين الي طلعو مسوين أنبياء,offensive,off,off,off
417997,@USER يعني ممكن المسيحي يروح يتصور هناك,0.0,,saudi,2,unknown,يعني ممكن المسيحي يروح يتصور هناك,not,not,not,not
421381,"#نجران_الان عشقتك وما دريت إن تواليها جنون
أحبك من تناهيد الغياب لين شهقات اللقا🦋 LINK",0.0,,saudi,2,unknown,عشقتك وما دريت إن تواليها جنون أحبك من تناهيد الغياب لين شهقات اللقا LINK,not,not,not,not
419091,"@USER @USER ارض من حررتوا أنتم مجرد ارهاب وعصابة مليشيات انتم والحوثي داعمكم واحد ومرجعكم الملالي 
والجنوب أساسا لليمن الموحد واليك التاريخ ان كنت لا تعرف.
#اليمن_واحد_يا_حثالات_الامارات

حفظ الله #السعودية_العظمى LINK",1.0,,saudi,2,Saudi Arabia,ارض من حررتوا أنتم مجرد ارهاب وعصابة مليشيات انتم والحوثي داعمكم واحد ومرجعكم الملالي والجنوب أساسا لليمن الموحد واليك التاريخ ان كنت لا تعرف حفظ الله LINK,offensive,off,off,off
430365,@USER سنسحنكم باذن الله اضحك وستبكي قريباً شبوه جنوبيه وستبقى جنوبيه شعب الجنوب عندما يقول لها دوري تدور لاتنسى ان قواتنا وعلى الباغي تدور الدوائر,0.0,,saudi,2,unknown,سنسحنكم باذن الله اضحك وستبكي قريباً شبوه جنوبيه وستبقى جنوبيه شعب الجنوب عندما يقول لها دوري تدور لاتنسى ان قواتنا وعلى الباغي تدور الدوائر,not,off,off,off
414768,"#صيام_عاشوراء 
من فاته صيام تاسوعاء اليوم فلا يفوته صيام يوم عاشوراء غدا فإن تكفير ذنب العام مرهون بصيامه إيماناً واحتسابا.
وسنة مخالفة اليهود تتحقق بصيام يوم بعده، كما تتحقق بصيام يوم قبله.",0.0,,saudi,2,unknown,من فاته صيام تاسوعاء اليوم فلا يفوته صيام يوم عاشوراء غدا فإن تكفير ذنب العام مرهون بصيامه إيماناً واحتسابا وسنة مخالفة اليهود تتحقق بصيام يوم بعده، كما تتحقق بصيام يوم قبله,not,not,not,not
422140,@USER مع ايقافها بشددده ماعاد اجلس مع اخواني وخواتي نفس اول مدمنين عليها بشكل فضيع,0.0,,saudi,2,Saudi Arabia,مع ايقافها بشددده ماعاد اجلس مع اخواني وخواتي نفس اول مدمنين عليها بشكل فضيع,not,not,not,not
430690,"@USER @USER الا تمثله وبالقوة اجل الايتام اللي بالدار من وين جايين مو من حرام؟ 
و بعدين سلامات تحاربون مسلسل كامل عشان الممثل الرئيسي ماتحبونه !! ؛ #العاصوف #هزلت الف .",0.0,,saudi,2,unknown,الا تمثله وبالقوة اجل الايتام اللي بالدار من وين جايين مو من حرام؟ و بعدين سلامات تحاربون مسلسل كامل عشان الممثل الرئيسي ماتحبونه ؛ الف,not,off,off,off
421409,كانت كاذبة كـ وعود المنافقين. LINK,0.0,,saudi,2,Egypt,كانت كاذبة كـ وعود المنافقين LINK,not,off,not,not
430373,"معالي نائب وزير التعليم د.عبدالرحمن بن محمد العاصمي ، ومساعد المدير العام أ.عبدالله الغنام،  يزوران ابتدائية أبي بن كعب لتحفيظ القرآن بالرياض في أول يوم دراسي للعام الجديد ويفتتح الاسبوع التمهيدي للصف الأول،وكان باستقبالهم قائد المدرسة أ.سعد الزهراني ومنسوبي المدرسة. 
#معاً_نبدأ LINK",0.0,,saudi,2,unknown,معالي نائب وزير التعليم دعبدالرحمن بن محمد العاصمي ، ومساعد المدير العام أعبدالله الغنام، يزوران ابتدائية أبي بن كعب لتحفيظ القرآن بالرياض في أول يوم دراسي للعام الجديد ويفتتح الاسبوع التمهيدي للصف الأول،وكان باستقبالهم قائد المدرسة أسعد الزهراني ومنسوبي المدرسة LINK,not,not,not,not
414647,"@USER ايران لم تطمع يوما بلبنان
ايران دولة عظمى و استطاعت ان تقف بثبات طوال عقود الحصار و العقوبات و الحروب
و ما زالت قوة يحسب لها الف حساب و هي دولة غنية و نووية
و بدون ضغينة
قولك طمعانة بالدين
بالنفايات
بالفساد
او بالكهربا و النفط و سكك الحديد و المواصلات
اطمئن سيدي
كلنا للوطن",0.0,,saudi,2,unknown,ايران لم تطمع يوما بلبنان ايران دولة عظمى و استطاعت ان تقف بثبات طوال عقود الحصار و العقوبات و الحروب و ما زالت قوة يحسب لها الف حساب و هي دولة غنية و نووية و بدون ضغينة قولك طمعانة بالدين بالنفايات بالفساد او بالكهربا و النفط و سكك الحديد و المواصلات اطمئن سيدي كلنا للوطن,not,not,not,not
